SUNTV,20200813,401.9,411,398.25,405.65,1833673
SUPERHOUSE,20200813,90,90,85.2,86.7,14649
SUPERSPIN,20200813,5,5.05,4.65,5.05,27248
SUPPETRO,20200813,198.55,198.55,192.2,194.4,18635
SUPRAJIT,20200813,168.25,178.5,168.25,176.1,104276
SUPREMEIND,20200813,1239.7,1252,1202.6,1215.45,73396
SURANASOL,20200813,7.05,7.05,6.8,7,23092
SURANAT&P,20200813,3.65,3.75,3.6,3.7,64556
SURYALAXMI,20200813,17.3,17.75,16.9,17.05,7407
SURYAROSNI,20200813,163.75,172.6,160.05,166.2,138228
SUTLEJTEX,20200813,23,23.35,21.25,22.5,535381
SUVEN,20200813,47.5,52.3,47.5,52.3,1589172
SUVENPHAR,20200813,690,700.15,675.6,679.3,193094
SUZLON,20200813,3.95,4.05,3.9,3.9,13953569
SWANENERGY,20200813,145,145,137.05,139.15,150694
SWARAJENG,20200813,1500.05,1594,1500.05,1535.5,22745
SWELECTES,20200813,101.1,104.8,97.65,100.4,6835
SWSOLAR,20200813,253.8,261.25,250.25,256.3,273618
SYMPHONY,20200813,832.55,844.3,830.5,841.4,24713
SYNCOM,20200813,2.3,2.3,2.1,2.1,369810
SYNGENE,20200813,493.3,494,481.2,487.6,511102
TAINWALCHM,20200813,51.35,51.6,49.55,50.2,2980
TAJGVK,20200813,145.5,152.9,144.55,149.55,560146
TAKE,20200813,47.95,50,46.35,47.95,805469
TALBROAUTO,20200813,115.85,116.5,110.25,112.65,45874
TANLA,20200813,171.25,171.25,168.05,171.25,697983
TANTIACONS,20200813,1.9,1.9,1.9,1.9,3865
TARMAT,20200813,41.9,41.9,41.9,41.9,1216
TASTYBITE,20200813,12489,12650,12400,12468.8,1006
TATACHEM,20200813,299.5,300.9,295.7,296,1026952
TATACOFFEE,20200813,107,110.2,106.5,108.7,1633433
TATACOMM,20200813,795,810,755,774.7,144026
TATACONSUM,20200813,520,543,518.55,539.05,7877240
TATAELXSI,20200813,1019.45,1039,1015.65,1019.85,488055
TATAINVEST,20200813,784.9,785,772.1,775.6,14221
TATAMETALI,20200813,510.95,519.9,507.3,510.5,31705
TATAMOTORS,20200813,126.1,131.9,124.4,131.15,95490351
TATAMTRDVR,20200813,43.3,49.3,42.75,47.3,22224001
TATAPOWER,20200813,55,57.9,52.55,56.1,112756517
TATASTEEL,20200813,418.2,421.7,408.85,413.1,12422203
TATASTLBSL,20200813,24.5,24.65,23.8,24,1845948
TATASTLLP,20200813,318.55,322.7,311.5,315.5,59430
TBZ,20200813,33.05,36,33.05,35.4,235006
TCI,20200813,190.35,214.4,190.35,210.35,368772
TCIDEVELOP,20200813,286.65,294,272.5,288.5,2161
TCIEXP,20200813,740,789,740,785.55,66154
TCIFINANCE,20200813,5.8,5.85,5.7,5.85,12566
TCNSBRANDS,20200813,338,357,335.3,346.45,133249
TCPLPACK,20200813,327.9,349,327.9,342.95,11199
TCS,20200813,2273,2300,2250.5,2254.45,2695682
TDPOWERSYS,20200813,116.5,120.5,115.1,119.85,63497
TEAMLEASE,20200813,2088,2206.7,2072.65,2159.05,52315
TECHIN,20200813,3.3,3.3,3.3,3.3,2006
TECHM,20200813,695.9,705.8,684.3,697.05,7108877
TECHNOE,20200813,177.95,178,176.35,177,13821
TECHNOFAB,20200813,8.6,9.45,8.55,9.2,12840
TEJASNET,20200813,73.85,73.85,67,69.8,737931
TERASOFT,20200813,29,29.5,28.3,29.05,14646
TEXINFRA,20200813,36.9,38,36.15,36.35,58075
TEXMOPIPES,20200813,12.7,14.1,12.7,14.1,168528
TEXRAIL,20200813,25.9,26.5,25.3,26,815048
TFCILTD,20200813,36.5,39.5,35.7,39.2,813431
TFL,20200813,3.4,3.4,3.25,3.4,910
TGBHOTELS,20200813,4.7,4.7,4.3,4.7,6168
THANGAMAYL,20200813,344.5,344.5,336.05,337.75,55645
THEINVEST,20200813,106.1,109,105,108.8,10706
THEMISMED,20200813,400.1,403.95,388,392.95,11508
THERMAX,20200813,730,755.6,730,751.2,69530
THOMASCOOK,20200813,32,34.1,31.25,34.1,950117
THOMASCOTT,20200813,5.45,5.45,5.45,5.45,127
THYROCARE,20200813,704,713.3,695.05,705.1,76108
TI,20200813,17.6,18.4,17.35,18,232088
TIDEWATER,20200813,4850,4865,4775,4817.95,1471
TIIL,20200813,244.95,245,228.55,242.45,12501
TIINDIA,20200813,554,603,545,594.2,274905
TIJARIA,20200813,6,6.1,5.85,5.9,17521
TIL,20200813,150.05,154,146.25,148.65,13677
TIMESGTY,20200813,24.3,26.4,24.3,26.25,1008
TIMETECHNO,20200813,38.4,39.75,38.2,38.5,372177
TIMKEN,20200813,1010,1016.9,995,996.4,9399
TINPLATE,20200813,146.5,148.9,144.45,145.35,731665
TIPSINDLTD,20200813,185.9,190,178.2,183.75,14384
TIRUMALCHM,20200813,61.95,62.75,61.1,61.35,339033
TIRUPATIFL,20200813,34.9,34.9,32.65,34.9,6891
TITAN,20200813,1064.05,1103.15,1062,1097.65,5476731
TMRVL,20200813,10,10.1,9.7,9.9,38637
TNPETRO,20200813,40.3,40.3,38,38.75,501863
TNPL,20200813,125,126.5,122.7,123.35,422975
TNTELE,20200813,1.8,1.8,1.75,1.75,787
TOKYOPLAST,20200813,61.4,61.4,58.1,58.75,5092
TORNTPHARM,20200813,2832,2859.85,2778.05,2798.95,856428
TORNTPOWER,20200813,345,347.8,341.05,342.2,1102005
TOUCHWOOD,20200813,49.95,52.4,47.75,51.3,12334
TPLPLASTEH,20200813,118.65,118.65,114.1,115.75,6955
TREEHOUSE,20200813,8.15,8.15,8.15,8.15,127406
TREJHARA,20200813,9.05,9.1,9,9.1,3047
TRENT,20200813,555.1,589.5,555.1,575.1,696313
TRF,20200813,119,123,111.45,112.55,249154
TRIDENT,20200813,6.75,6.8,6.7,6.75,8065247
TRIGYN,20200813,38.8,40.45,37.7,39.9,109899
TRIL,20200813,10.5,10.6,10.2,10.3,76520
TRITURBINE,20200813,64.9,66.3,63.9,65,697320
TRIVENI,20200813,78.45,78.6,76.2,76.55,898589
TTKHLTCARE,20200813,539,549.5,522.1,530.9,14197
TTKPRESTIG,20200813,5426.05,5499,5380,5399.65,21312
TTL,20200813,34.9,36.8,33.2,34.35,42690
TTML,20200813,3.75,3.8,3.6,3.65,1451308
TV18BRDCST,20200813,34,34.1,33.35,33.7,2901744
TVSELECT,20200813,99.45,100.05,98.05,100.05,32822
TVSMOTOR,20200813,421.3,436.4,418,430.1,5840862
TVSSRICHAK,20200813,1560,1622.6,1451.05,1472,49161
TVTODAY,20200813,218.4,220.05,213,216.45,55362
TVVISION,20200813,1.95,1.95,1.95,1.95,5400
TWL,20200813,41.25,42.9,41,42.1,371227
UBL,20200813,964,996.95,961.35,986,887692
UCALFUEL,20200813,114,116.2,112,113.25,39711
UCOBANK,20200813,14.05,14.05,13.75,13.75,1552897
UFLEX,20200813,326.95,332.35,324.6,330.7,118602
UFO,20200813,80.4,82.3,79.15,80.6,773097
UGARSUGAR,20200813,14.6,14.85,14.35,14.45,112967
UJAAS,20200813,5.1,5.25,4.95,5.05,1568489
UJJIVAN,20200813,238,242.25,235.85,237.35,2286716
UJJIVANSFB,20200813,35.25,35.65,35,35.15,860892
ULTRACEMCO,20200813,4024.9,4075,4007.1,4047.3,545546
UMANGDAIRY,20200813,43.55,44.5,43.55,43.85,3261
UNICHEMLAB,20200813,245.4,258,242,252.4,358397
UNIENTER,20200813,62.8,63.2,58.2,60.85,8285
UNIONBANK,20200813,30.95,31.1,30.2,30.25,3301590
UNIPLY,20200813,5.5,5.6,5.45,5.5,563863
UNITEDTEA,20200813,294,304.9,292.5,297.15,6024
UNIVASTU,20200813,31.2,33.85,31.2,33,1746
UNIVCABLES,20200813,136.75,137.55,125.65,135.6,73095
UNIVPHOTO,20200813,251.9,253.2,251.9,253.2,2450
UPL,20200813,487.3,499.9,487.3,489.15,4549602
URJA,20200813,3,3.05,3,3.05,832449
USHAMART,20200813,22.75,23.25,21.75,22.6,1138427
UTINEXT50,20200813,287.99,287.99,278.1,283.01,197
UTINIFTETF,20200813,1210.4,1211.16,1196.6,1199.98,752
UTISENSETF,20200813,406,409.93,405,406.33,993
UTISXN50,20200813,301.99,302,301.99,302,790
UTTAMSTL,20200813,6.7,6.75,6.4,6.5,112713
UTTAMSUGAR,20200813,86.9,87.95,84.15,85.2,62112
UVSL,20200813,0.55,0.55,0.5,0.55,12308445
V2RETAIL,20200813,50.1,50.85,48,49.1,114107
VADILALIND,20200813,610.25,619.45,610.25,615.9,2390
VAIBHAVGBL,20200813,1894.85,1900,1736.1,1790.3,27667
VAISHALI,20200813,44.95,44.95,42.3,42.85,2076
VAKRANGEE,20200813,30.75,31.25,30.5,30.55,1069732
VARDHACRLC,20200813,29.25,29.65,28.95,29.15,47054
VARDMNPOLY,20200813,9.55,9.55,9.55,9.55,4232
VARROC,20200813,223.5,230.95,220.35,222.05,302514
VASCONEQ,20200813,8.9,9.05,8.9,8.9,117721
VASWANI,20200813,5.05,5.4,5.05,5.35,15884
VBL,20200813,740,775,740,770.7,241331
VEDL,20200813,124,125.9,123.4,124.45,10697676
VENKEYS,20200813,1153,1373.85,1152,1373.85,1830437
VENUSREM,20200813,110,110,104,107.15,30874
VERTOZ,20200813,121.7,122.5,120,120.7,30766
VESUVIUS,20200813,965,974,942,946.65,3951
VETO,20200813,45.2,45.8,42.25,44.8,7178
VGUARD,20200813,161.85,162,159.6,159.75,571251
VHL,20200813,1314.95,1336.75,1290.15,1336.25,920
VICEROY,20200813,2.8,2.8,2.75,2.8,16332
VIDHIING,20200813,95.45,99,93.2,94.45,648483
VIJIFIN,20200813,0.55,0.6,0.55,0.6,82859
VIKASECO,20200813,9.95,9.95,9.95,9.95,205764
VIKASMCORP,20200813,13.7,13.8,13.65,13.8,5834114
VIKASPROP,20200813,3.7,3.8,3.55,3.55,3348979
VIKASWSP,20200813,6.95,6.95,6.7,6.95,466963
VIMTALABS,20200813,117.7,119.5,115.8,116.95,244830
VINATIORGA,20200813,972,986,967.05,982.65,56140
VINDHYATEL,20200813,725,725,704.05,705.85,5077
VINYLINDIA,20200813,87,93.5,86,92.9,358935
VIPCLOTHNG,20200813,7,7,6.95,7,13377
VIPIND,20200813,274,278.45,270,274.2,971917
VIPULLTD,20200813,13.85,14.9,13.55,13.85,31527
VISAKAIND,20200813,325.1,330,320,321.35,46507
VISASTEEL,20200813,5.5,5.55,5.35,5.4,3759
VISHAL,20200813,273,280,272.35,277,2833
VISHNU,20200813,182.1,193.15,181,183.4,28904
VISHWARAJ,20200813,89.9,90,86.5,87,5816
VIVIDHA,20200813,0.4,0.4,0.35,0.4,220278
VIVIMEDLAB,20200813,16.3,16.3,15.5,15.95,536176
VLSFINANCE,20200813,53.45,53.5,51.95,52.2,27669
VMART,20200813,1820,1820,1775,1793.85,8048
VOLTAMP,20200813,1160,1165,1120.75,1128.35,8048
VOLTAS,20200813,608,621,606.35,618.55,3252490
VRLLOG,20200813,151.8,155,150.05,153.25,331598
VSSL,20200813,67.9,68.3,63.8,67.35,9915
VSTIND,20200813,3445,3454.95,3400,3422.45,27151
VSTTILLERS,20200813,1630,1699.9,1615,1657.4,75395
VTL,20200813,738.4,738.4,709,712.05,13389
WABAG,20200813,137.7,144.95,136.2,140.7,501362
WABCOINDIA,20200813,6995,7005.05,6992,7001.1,12141
WALCHANNAG,20200813,61.8,61.8,57.45,59.5,394295
WANBURY,20200813,43.9,43.9,41.55,41.55,47752
WATERBASE,20200813,94.9,109.5,94.25,107.85,2158216
WEBELSOLAR,20200813,17.55,18.2,17,17.5,30084
WEIZMANIND,20200813,30,30.6,28.65,29.6,6542
WELCORP,20200813,113.5,114.9,110.4,111.1,1047834
WELENT,20200813,69,73,68.6,69.5,316450
WELINV,20200813,255.7,255.75,243.7,244.8,8777
WELSPUNIND,20200813,50.95,51.85,48.6,49.15,2354765
WENDT,20200813,2540.05,2578.95,2464.1,2525.55,309
WESTLIFE,20200813,356.9,368,355.95,366.6,179345
WHEELS,20200813,430.35,437.4,430.35,433.05,10857
WHIRLPOOL,20200813,2050,2068,2018.25,2023.55,48442
WILLAMAGOR,20200813,17.9,18.3,17.25,17.75,19664
WINDMACHIN,20200813,13.05,13.45,13,13.4,21915
WIPL,20200813,49.9,49.9,49.9,49.9,50
WIPRO,20200813,277.9,281.85,274.8,277,9653956
WOCKPHARMA,20200813,312.5,319.2,311,312.9,430598
WONDERLA,20200813,174,179,169,172.5,237260
WORTH,20200813,47.3,47.3,43.25,45.4,7208
WSI,20200813,1.45,1.45,1.45,1.45,12629
WSTCSTPAPR,20200813,187.3,192,185.1,187.05,124636
XCHANGING,20200813,65.9,68,65.45,67.7,417621
XELPMOC,20200813,128,128.1,125,128,56017
XPROINDIA,20200813,23.4,24.9,23.05,23.6,1034
YESBANK,20200813,17.05,17.05,15.65,15.85,722526435
ZEEL,20200813,161.65,164.15,160.1,162.3,19407636
ZEELEARN,20200813,14.35,16.45,14.3,16.05,3265933
ZEEMEDIA,20200813,6,6.05,5.75,5.95,1054491
ZENITHBIR,20200813,0.75,0.8,0.7,0.75,68693
ZENITHEXPO,20200813,45.6,46.65,42.7,45.5,935
ZENSARTECH,20200813,176.85,176.95,172.2,172.8,79811
ZENTEC,20200813,89.9,92.35,83,88.35,1657865
ZICOM,20200813,1.65,1.65,1.65,1.65,1513
ZODIACLOTH,20200813,119.95,120.5,118,119.45,53315
ZODJRDMKJ,20200813,26.75,26.95,25.5,26.3,1290
ZOTA,20200813,143.35,143.35,141,141.6,8533
ZUARI,20200813,88,90.9,88,89,28739
ZUARIGLOB,20200813,54,54,52.55,53.55,16782
ZYDUSWELL,20200813,1614.9,1645,1600,1626.15,49246
NSENIFTY,20200813,11334.85,11359.30,11269.95,11300.45,562355175,0
NIFTYJUNIOR,20200813,27499.10,27590.55,27456.65,27515.80,252375683,0
NIFTYMIDCAPLIQ15,20200813,3961.10,4052.20,3957.25,4042.85,192070926,0
NSE100,20200813,11488.10,11512.65,11429.25,11458.90,814730858,0
NIFTY200,20200813,5871.20,5885.15,5846.45,5864.40,1893414317,0
NSE500,20200813,9314.95,9339.20,9280.30,9307.85,2339287272,0
NSEMIDCAP150,20200813,6191.45,6254.35,6189.95,6246.25,1099815498,0
MIDCAP50,20200813,4532.50,4612.70,4529.05,4604.60,1006723913,0
NSEMIDCAP,20200813,16359.75,16545.45,16354.05,16524.80,1078683459,0
NSESMLCAP100,20200813,5423.45,5466.90,5420.95,5433.65,-,0
NIFTYLARGEMIDCAP250,20200813,-,-,-,5813.41,1914546356,0
NIFTYAUTO,20200813,7801.10,7896.10,7757.05,7879.75,422670303,0
BANKNIFTY,20200813,22395.20,22439.95,22139.60,22196.35,289096635,0
NIFTYFINSERVICE,20200813,11050.05,11070.00,10959.40,10978.20,210048177,0
NIFTYFMGC,20200813,31680.80,31867.80,31441.10,31668.15,48597230,0
NSEIT,20200813,18141.35,18344.05,18032.90,18107.20,35340992,0
NIFTYMEDIA,20200813,1407.20,1426.90,1404.75,1418.15,47373341,0
NIFTYMETAL,20200813,2370.70,2403.05,2359.85,2380.65,114247218,0
NIFTYPHARMA,20200813,11621.50,11718.90,11456.50,11477.95,50037872,0
NIFTYPVTBANK,20200813,12189.05,12217.25,12062.55,12090.45,174304297,0
NIFTYPSUBANK,20200813,1487.70,1495.65,1459.05,1462.80,135914461,0
NIFTYREALTY,20200813,208.40,209.65,207.25,208.95,18908731,0
NIFTYCOMMODITIES,20200813,3109.25,3127.60,3101.35,3112.60,274107959,0
NIFTYCONSUMPTION,20200813,5075.75,5109.80,5049.60,5093.20,278887185,0
NIFTYCPSE,20200813,1448.60,1454.45,1439.65,1450.50,104099699,0
NIFTYENERGY,20200813,15575.60,15608.00,15492.35,15540.55,196782809,0
NIFTY100ESG,20200813,-,-,-,2214.36,710141086,0
NIFTY100ENHESG,20200813,-,-,-,2228.69,690231119,0
NIFTYINFRA,20200813,3196.60,3222.85,3187.30,3216.80,552135877,0
NIFTYMNC,20200813,13967.05,14047.20,13947.90,14023.15,444253462,0
NIFTYPSE,20200813,2518.80,2532.65,2503.85,2527.75,316446225,0
NIFTYSMEEMERGE,20200813,-,-,-,1247.45,925036,0
NIFTYSERVSECTOR,20200813,14724.15,14777.55,14621.30,14646.70,355129469,0
NIFTYSHARIAH25,20200813,-,-,-,4487.56,128550854,0
NIFTY50SHARIAH,20200813,-,-,-,2744.79,115381797,0
NIFTY500SHARIAH,20200813,-,-,-,3228.02,548885973,0
NIFTYABGROUP,20200813,-,-,-,2718.09,223695274,0
NIFTYMAHINDRA,20200813,-,-,-,9601.85,23402621,0
NIFTYTATA,20200813,-,-,-,7088.90,292067961,0
NIFTYTATA25CAP,20200813,-,-,-,4821.16,265738114,0
NIFTYABGROUP,20200813,-,-,-,2718.09,223695274,0
NIFTYLIQ15,20200813,2827.40,2836.15,2809.65,2816.60,314466700,0
NIFTY500VALUE50,20200813,-,-,-,3172.10,799979549,0
NIFTYQUALLOWVOL30,20200813,-,-,-,8635.01,109012667,0
NIFTYALPHAQUALLOWVOL30,20200813,-,-,-,9908.48,124021746,0
NIFTYALPHAQUALVALLOWVOL30,20200813,-,-,-,7529.10,139457472,0
NIFTY50EQUALWEIGHT,20200813,11656.10,11691.50,11605.15,11652.50,562355175,0
NIFTY100EQUALWEIGHT,20200813,12732.80,12766.60,12693.15,12741.20,814730858,0
NIFTY100LOWVOL30,20200813,9121.05,9141.55,9074.45,9095.90,154963046,0
NIFTY50DIVPOINT,20200813,46.71,46.71,46.71,46.71,-,0
NIFTYDIVOPPS50,20200813,2445.65,2457.00,2434.60,2445.00,753096626,0
NIFTYALPHA50,20200813,15461.65,15532.60,15421.00,15436.85,138792836,0
NIFTY50ARBITRAGE,20200813,-,-,-,1901.69,-,0
NIFTY50FUTINDEX,20200813,-,-,-,3787.10,-,0
NIFTY50FUTTRINDEX,20200813,-,-,-,11710.13,-,0
NIFTYHIGHBETA50,20200813,-,-,-,1151.00,1201625986,0
NIFTYLOWVOL50,20200813,-,-,-,11138.73,153242398,0
NIFTY50VALUE20,20200813,5593.15,5629.45,5560.10,5578.70,203878317,0
NIFTYGROWSECT15,20200813,5476.30,5491.10,5439.25,5446.60,137577029,0
NIFTY50TR2XLEV,20200813,5386.10,5409.25,5325.25,5353.50,-,0
NIFTY50PR2XLEV,20200813,4078.55,4096.05,4032.40,4053.85,-,0
NIFTY50TR1XINV,20200813,336.80,338.75,336.10,337.85,-,0
NIFTY50PR1XINV,20200813,386.85,389.05,386.00,388.05,-,0
NIFTY-GS-COMPSITE,20200813,2245.07,2246.19,2245.04,2245.20,-,0
NIFTY-GS-4-8YR,20200813,2343.97,2344.38,2343.45,2344.39,-,0
NIFTY-GS-8-13YR,20200813,2203.59,2204.95,2203.50,2203.52,-,0
NIFTY-GS-10YR,20200813,1996.79,1997.29,1994.38,1994.39,-,0
NIFTY-GS-10YR-CLN,20200813,971.92,972.16,970.74,970.75,-,0
NIFTY-GS-11-15YR,20200813,2378.01,2380.49,2378.01,2379.60,-,0
NIFTY-GS-15YRPLUS,20200813,2622.09,2622.09,2619.54,2620.63,-,0
VIX,20200813,20.85,21.19,19.46,20.57,0,0
